,title,abstract,paragraph,pub_date,year,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var
44,"Most Abortion Bans Include Exceptions. In Practice, Few Are Granted.",Rape victims and patients with complicated pregnancies are confronting the limits of state abortion laws.,Rape victims and patients with complicated pregnancies are confronting the limits of state abortion laws.,2023-01-21T10:00:02+0000,2023,0.08952724814726111,0.11680966296326614,0.12075453561174489,0.11790043945270157,0.08760918137804466,-0.04407017598987787,-0.03179646815137315,-0.013961102226062927,0.0005185577678324807,-0.036244488347015644,2.3333333333333335,0.0002710965615923927,0.00032732371319628363
45,Abortion Rights Activists Rally on 50th Anniversary of Roe v. Wade,"The marquee event of the Women’s March took place in Madison, Wis., where abortion rights demonstrators crowded into the State Capitol to mark the 50th anniversary of the landmark decision.","The marquee event of the Women’s March took place in Madison, Wis., where abortion rights demonstrators crowded into the State Capitol to mark the 50th anniversary of the landmark decision.",2023-01-23T06:42:38+0000,2023,0.10198672757159834,0.09818852071269142,0.09277001597058271,0.08089614873039357,0.0799747104318304,-0.06312133729154899,-0.03831003487297407,0.02331791653780711,-0.025836755234630936,0.022656404847324656,3.25,9.972011927325951e-05,0.0014637003118792825
46,Early Abortion Looks Nothing Like What You’ve Been Told,"We are primary care physicians who perform abortions. This fall, we published images of early pregnancy tissue. People were shocked by what they saw. ","Jewel is a student in her early 20s who lives in Texas. When her doctor confirmed she was pregnant, Jewel felt panicked. She knew it wasn’t the right time for her to have a child, and that abortion was illegal in her state.",2023-01-22T11:00:47+0000,2023,0.11229223443644057,0.09904430460398783,0.10635661756101362,0.11117024920118797,0.09754196676262815,-0.10260140904556708,-0.1591585864594622,-0.06556519919574662,-0.08529212674887571,-0.1209473299106187,1.588235294117647,4.594665562450219e-05,0.001280514047275193
47,Anti-Abortion Activists Gather for March for Life,"Thousands of activists convened in Washington, for the first major anti-abortion gathering since the Supreme Court overturned the constitutional right to abortion last summer.","Thousands of activists convened in Washington, for the first major anti-abortion gathering since the Supreme Court overturned the constitutional right to abortion last summer.",2023-01-20T20:32:04+0000,2023,0.131518359469522,0.10989513848300064,0.10049756610706286,0.1041568686401149,0.10280694433351158,-0.2451645693220459,-0.20432119380604175,-0.16373521115146222,-0.16162138923978087,-0.1440820709375898,1.7777777777777777,0.00015974402341473762,0.0016646822592678511
48,"After Dobbs, Republicans Wrestle With What It Means to Be Anti-Abortion","Activists are pushing for tougher abortion restrictions, while politicians fear turning off swing voters who don’t support strict limits like a national ban.","For decades, opposition to abortion was a crucial but relatively clear-cut litmus test for Republican candidates: support overturning a constitutional right to an abortion, back anti-abortion judges and vote against taxpayer funding for the procedure.",2023-01-20T10:00:36+0000,2023,0.16100479589140487,0.10198248195467365,0.11636876890663511,0.11619864421193443,0.10718445897874174,-0.18476958784017805,-0.1917274459209586,-0.12708983757465334,-0.10693982162641276,-0.11600243531482454,0.8260869565217391,0.0005490994727188483,0.0015937041315546852
49,Women’s March Holds Nationwide Rallies on 50th Anniversary of Roe,"The annual march, which was started in 2017 as a reaction to the election of President Donald J. Trump, this year focused on abortion rights.","With signs declaring “Abortion Is Health Care” and chants about fighting back, activists in dozens of cities nationwide rallied in support of abortion rights on Sunday, the 50th anniversary of Roe v. Wade, the landmark decision that was overturned by the Supreme Court, eliminating the constitutional right to abortion.",2023-01-22T10:00:20+0000,2023,0.11191643388398242,0.12064537681742152,0.11963717637559156,0.1310823626315531,0.09854185951129923,-0.11502220053302971,-0.08845792992788161,-0.06933719240771218,-0.04108304865223848,-0.041846472142557954,2.888888888888889,0.00014577090087197504,0.0009975847489033841
50,The Father of the Abortion Pill,"The 96-year-old scientist who came up with an idea for an “unpregnancy pill” decades ago has led an eventful life, from his teenage days in the French Resistance to his friendships with famous artists.","To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.",2023-01-17T08:00:30+0000,2023,0.10689928108755603,0.10683932445106616,0.12957037788670872,0.11780910111047219,0.09440898453605173,-0.014832210829241197,-0.028513355888419425,0.07605142293770449,0.06103739056778791,-0.013470724811753241,2.7,0.00017513903579345868,0.0023587781975877484
51,"‘Will We Keep Marching?’ On Roe’s 50th Anniversary, Abortion Opponents Reach a Crossroads","The March for Life, held each year for a half-century, should be a celebration now that Roe v. Wade has fallen. Instead, anti-abortion activists are split over what comes next.","For the past 20 years, Eric Scheidler, the executive director of the Pro-Life Action League, has traveled to Washington for the March for Life, the anti-abortion rally that marks the anniversary of Roe v. Wade and is held every year to urge its end.",2023-01-19T13:00:10+0000,2023,0.11335768464714403,0.12216519243497932,0.1146201507955444,0.11235644194085269,0.10428706001347314,-0.0792518310391199,-0.038272794781516954,-0.029280829439351373,-0.029084320803884706,0.008020698578466913,1.2894736842105263,4.0611182923374854e-05,0.0009693126008118391
52,The Next Phase of the Abortion Fight Is Happening Right Now in New York,New York should try to protect doctors sending pills through the mail.,Linda Prine spends a lot of time speaking to frantic women navigating the end of Roe v. Wade.,2023-01-20T10:00:21+0000,2023,0.11925171566899588,0.12358420756604871,0.10511863865161421,0.12226107039371105,0.11532557843988311,-0.14581398176794572,-0.17779324241265027,-0.14322324485377477,-0.1560514534733898,-0.15843668952574236,3.0,5.500318191438859e-05,0.00018688455252817004
53,Does the War Over Abortion Have a Future?,The issue is no longer a political hammer for the right.,"In decades past, as the calendar turned to January, the anniversary of Roe v. Wade would come into view. Abortion opponents would be planning to acknowledge the date with the annual March for Life in Washington, D.C. Supporters of abortion rights would schedule seminars or meet for quiet conversations about whether and when the Supreme Court might actually go so far as to repudiate the decision it issued 50 years ago on Jan. 22, 1973.",2023-01-18T10:00:18+0000,2023,0.09713679371795926,0.08053422326307905,0.0966275774914235,0.07801907744915715,0.08846037258770575,-0.14008347714115416,-0.15343617068347623,-0.06922139439507861,-0.00642226254917787,-0.09600891466505633,1.0,7.83409005835859e-05,0.0034848897221891623
54,"March for Life Kicks Off in Washington, Setting the Stage for New Ideas",The annual anti-abortion gathering to protest Roe v. Wade is the first since the Supreme Court overturned the right to abortion.,"WASHINGTON — Thousands of anti-abortion activists convened on the National Mall on Friday for the March for Life, the rally held every January since 1974 to protest Roe v. Wade.",2023-01-20T18:16:58+0000,2023,0.10992053249463883,0.12288580929353617,0.14546881189803149,0.15389369744902118,0.1031731282323272,-0.023992642257028105,-0.0672913953587413,-0.016621253171755678,-0.03146233581895259,-0.08038485192391152,1.1666666666666667,0.00048517479477393883,0.000793354364690914
55,Supreme Court Says It Hasn’t Identified Person Who Leaked Draft Abortion Opinion,"The leak of the draft opinion overturning Roe v. Wade, published by Politico in May, was an extraordinary breach of the court’s usual secrecy.","WASHINGTON — The Supreme Court announced on Thursday that an internal investigation had failed to identify who leaked a draft of the opinion overturning Roe v. Wade, the 1973 decision that had established a constitutional right to abortion.",2023-01-19T19:39:44+0000,2023,0.11359481365286266,0.0918019367939313,0.09740790423346332,0.10625275144775101,0.07628157699801583,-0.09167952210027286,-0.04586828516961624,-0.013113828342023865,-0.062437062849218496,0.012472468302634258,2.090909090909091,0.0002043543915655647,0.0016711948219987859
56,"‘We Are on the Right Side of History,’ Harris Says on Roe’s 50th Anniversary",The vice president said the Biden administration was “fighting back” against reproductive health restrictions by directing several federal agencies to explore how to support access to the abortion pill.,"TALLAHASSEE, Fla. — Vice President Kamala Harris on Sunday denounced “extremist” Republicans who are working to further roll back abortion rights in the months since Roe v. Wade was overturned, warning that “no one is immune” from efforts to curb access to reproductive health care.",2023-01-22T20:57:45+0000,2023,0.06877412728105009,0.07934995762813342,0.0866613870793427,0.12501376231220493,0.06555996996990648,-0.0044531858132289106,-0.025353992724867696,0.02374555292654072,0.022828472132624754,-0.06066619696969696,1.25,0.0005692380669324545,0.0012606507738701837
57,The Sunday Read: ‘Risking Everything to Offer Abortion Access Across State Lines’,Doctors and midwives in blue states are working to get abortion pills into red states — setting the stage for a historic legal clash.,"In states where abortion is severely limited or illegal, clinicians face imminent prosecution if they continue to provide abortions. What is much less clear is what happens if providers in blue states offer telemedicine abortions to women in states where that’s against the law. These clinicians, too, could be arrested or sued or lose their medical licenses. To protect themselves, they may have to give up traveling to certain parts of the country — and it’s still no guarantee.",2023-01-15T11:00:11+0000,2023,0.11874587812365359,0.08026794552862912,0.0927553858056084,0.09974349832735434,0.10278721802425364,-0.16632741059288486,-0.08688139302750104,-0.08627359025653632,-0.06078860204170468,-0.10493767422894629,1.25,0.00019864564084523835,0.0015790814692488127
